year,month,id,pearson,kendall,goodness
2017,8,58504f1a006cb93ed40eebdd,0.2054770068452281,0.27419354838709675,0.17383512544802868
2017,8,58504f1a006cb93ed40eebde,0.023277041518128518,0.12096774193548387,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe1,0.09225399778631029,0.0967741935483871,0.17383512544802868
2017,8,58504f1a006cb93ed40eebdf,0.38667329403966344,0.33064516129032256,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe0,-0.06467589623900662,0.008064516129032258,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe2,0.3941057993710252,0.2056451612903226,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe3,0.44693992653412873,0.23387096774193547,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe4,0.2890525751204493,0.16129032258064516,0.17383512544802868
2017,8,58504f1a006cb93ed40eebe5,0.16566013888559566,0.13306451612903225,0.17383512544802868
2017,9,58504f1a006cb93ed40eebdd,-0.03269961268152074,0.04238145447344224,0.02778275336250002
2017,9,58504f1a006cb93ed40eebde,-0.10611018223467236,0.03225806451612903,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe1,-0.23469499480799172,-0.125,0.02778275336250002
2017,9,58504f1a006cb93ed40eebdf,0.3337897314716995,0.2056451612903226,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe0,-0.21612509710446334,-0.09274193548387097,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe2,-0.049685416617916894,0.002018164498735345,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe3,0.16393045279805682,0.10483870967741936,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe4,0.1143594247093558,0.07661290322580645,0.02778275336250002
2017,9,58504f1a006cb93ed40eebe5,-0.02218391868296744,0.004032258064516129,0.02778275336250002
2017,10,58504f1a006cb93ed40eebdd,0.4145280076447835,0.21370967741935484,0.054443399573934945
2017,10,58504f1a006cb93ed40eebde,0.30386817613914274,0.07063575745573707,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe1,-0.34359727350765595,-0.1975806451612903,0.054443399573934945
2017,10,58504f1a006cb93ed40eebdf,0.08381018766762949,0.08064516129032258,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe0,0.1434871028914452,0.12096774193548387,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe2,0.08854687354978433,0.06451612903225806,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe3,0.07638921923742917,0.06048387096774194,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe4,-0.07302618128551679,-0.012096774193548387,0.054443399573934945
2017,10,58504f1a006cb93ed40eebe5,0.09315327722651585,0.08870967741935484,0.054443399573934945
2017,11,58504f1a006cb93ed40eebdd,0.12441194188958597,0.10696271843297327,0.07505678950330527
2017,11,58504f1a006cb93ed40eebde,0.030811536528225072,0.06854838709677419,0.07505678950330527
2017,11,58504f1a006cb93ed40eebe1,0.223862621603222,0.12903225806451613,0.07505678950330527
2017,11,58504f1a006cb93ed40eebdf,-0.07587294516984242,-0.028225806451612902,0.07505678950330527
