year,month,id,below,normal,above
2017,8,58504f1a006cb93ed40eebdd,0.5112794079135417,0.25457412869984064,0.2341464633866177
2017,8,58504f1a006cb93ed40eebde,0.544779748294168,0.1491792129015217,0.30604103880431033
2017,8,58504f1a006cb93ed40eebe1,0.5222802548920215,0.19296119514732113,0.2847585499606574
2017,8,58504f1a006cb93ed40eebdf,0.5225606337109822,0.32915533155960847,0.14828403472940943
2017,8,58504f1a006cb93ed40eebe0,0.6080701551980212,0.1623380024075758,0.229591842394403
2017,8,58504f1a006cb93ed40eebe2,0.5966562468769648,0.20645083718849688,0.19689291593453828
2017,8,58504f1a006cb93ed40eebe3,0.46687775553415956,0.37156372585034375,0.16155851861549675
2017,8,58504f1a006cb93ed40eebe4,0.5532813096284624,0.20586323611563506,0.24085545425590246
2017,8,58504f1a006cb93ed40eebe5,0.5331354201506656,0.17650660020015052,0.29035797964918386
2017,9,58504f1a006cb93ed40eebdd,0.4926288104434202,0.32231492065784795,0.18505626889873183
2017,9,58504f1a006cb93ed40eebde,0.510090342088741,0.15844248750150491,0.33146717040975404
2017,9,58504f1a006cb93ed40eebe1,0.5508830361893082,0.14984720287152942,0.29926976093916235
2017,9,58504f1a006cb93ed40eebdf,0.5938817439282689,0.2398937076065969,0.16622454846513424
2017,9,58504f1a006cb93ed40eebe0,0.6070207766717586,0.2098699373522259,0.1831092859760155
2017,9,58504f1a006cb93ed40eebe2,0.5345719603775776,0.24429193005574779,0.22113610956667462
2017,9,58504f1a006cb93ed40eebe3,0.48508291963750183,0.3014972947391783,0.21341978562331987
2017,9,58504f1a006cb93ed40eebe4,0.4835631992407905,0.35066008328200055,0.16577671747720893
2017,9,58504f1a006cb93ed40eebe5,0.5288578841275695,0.20688754519378005,0.26425457067865044
2017,10,58504f1a006cb93ed40eebdd,0.4465421200676992,0.2553340655230637,0.2981238144092371
2017,10,58504f1a006cb93ed40eebde,0.3898457558510502,0.2134747765645193,0.3966794675844305
2017,10,58504f1a006cb93ed40eebe1,0.49359538843857514,0.22019047081136725,0.2862141407500576
2017,10,58504f1a006cb93ed40eebdf,0.4689400177526703,0.28089121946777024,0.25016876277955946
2017,10,58504f1a006cb93ed40eebe0,0.4787709197478124,0.328906324210711,0.19232275604147664
2017,10,58504f1a006cb93ed40eebe2,0.4622258724910614,0.3356778553518433,0.20209627215709536
2017,10,58504f1a006cb93ed40eebe3,0.4229472192131468,0.40602843598000027,0.17102434480685288
2017,10,58504f1a006cb93ed40eebe4,0.34160433979235805,0.3070827278883759,0.3513129323192661
2017,10,58504f1a006cb93ed40eebe5,0.48901908398979044,0.14179697595339846,0.3691839400568111
2017,11,58504f1a006cb93ed40eebdd,0.24051664632878034,0.4465665566394817,0.3129167970317379
2017,11,58504f1a006cb93ed40eebde,0.32723590830808225,0.2538927951454786,0.4188712965464391
2017,11,58504f1a006cb93ed40eebe1,0.37546564346516687,0.24765696313525423,0.3768773933995788
2017,11,58504f1a006cb93ed40eebdf,0.25133597140938835,0.3339393446528041,0.4147246839378076
2017,11,58504f1a006cb93ed40eebe0,0.2930838110173402,0.38518394590685384,0.32173224307580595
2017,11,58504f1a006cb93ed40eebe2,0.2900468512459869,0.38378957495375937,0.3261635738002538
2017,11,58504f1a006cb93ed40eebe3,0.2599733416453093,0.3399471141307785,0.40007954422391223
2017,11,58504f1a006cb93ed40eebe4,0.26274589759888123,0.21756051946291383,0.519693582938205
2017,11,58504f1a006cb93ed40eebe5,0.309659330642732,0.2515761229867035,0.4387645463705645
2017,12,58504f1a006cb93ed40eebdd,0.09029389447610806,0.3091168413671028,0.6005892641567891
2017,12,58504f1a006cb93ed40eebde,0.15831245735863964,0.2702346730576307,0.5714528695837297
2017,12,58504f1a006cb93ed40eebe1,0.1795362837058753,0.13029021348777353,0.6901735028063511
2017,12,58504f1a006cb93ed40eebdf,0.1493416778460474,0.3033543234488062,0.5473039987051465
2017,12,58504f1a006cb93ed40eebe0,0.17877009877998237,0.33211222757807213,0.48911767364194547
2017,12,58504f1a006cb93ed40eebe2,0.07544441916896862,0.2939666575925771,0.6305889232384543
2017,12,58504f1a006cb93ed40eebe3,0.09815613724212831,0.3607587399199057,0.5410851228379661
2017,12,58504f1a006cb93ed40eebe4,0.15133284561684382,0.337286771365061,0.5113803830180952
2017,12,58504f1a006cb93ed40eebe5,0.12309576177971585,0.3556639832880753,0.5212402549322088
2018,1,58504f1a006cb93ed40eebdd,0.31681615588338996,0.2752710606074522,0.40791278350915783
2018,1,58504f1a006cb93ed40eebde,0.2215308021853781,0.4906408542413143,0.28782834357330755
2018,1,58504f1a006cb93ed40eebe1,0.2655566138578835,0.309978643414852,0.42446474272726453
2018,1,58504f1a006cb93ed40eebdf,0.2812070885985913,0.3858304343203912,0.3329624770810176
2018,1,58504f1a006cb93ed40eebe0,0.2893344360261544,0.38704491087975845,0.3236206530940871
2018,1,58504f1a006cb93ed40eebe2,0.3420132268410807,0.1949605743393765,0.46302619881954277
2018,1,58504f1a006cb93ed40eebe3,0.27584007796478804,0.37149622976487495,0.352663692270337
2018,1,58504f1a006cb93ed40eebe4,0.3028715954069666,0.27365063248794974,0.42347777210508364
2018,1,58504f1a006cb93ed40eebe5,0.3308888544462675,0.2667492309215851,0.40236191463214743
2017,8,58504f1a006cb93ed40eebdd,0.6618893160856452,0.20255815743769331,0.1355525264766615
